"1046069248";"1046085631";"RU";"RUSSIAN FEDERATION";"co.uk"
"1046220960";"1046220975";"SE";"SWEDEN";"co.uk"
"1046229112";"1046229119";"SE";"SWEDEN";"co.uk"
"1046290432";"1046298623";"PL";"POLAND";"co.uk"
"1046298624";"1046315007";"AT";"AUSTRIA";"de"
"1046317056";"1046317567";"ES";"SPAIN";"co.uk"
"1046317568";"1046318079";"SE";"SWEDEN";"co.uk"
"1046323200";"1046327151";"ES";"SPAIN";"co.uk"
"1046327156";"1046331383";"ES";"SPAIN";"co.uk"
"1046366808";"1046366815";"PL";"POLAND";"co.uk"
"1046413312";"1046446079";"SE";"SWEDEN";"co.uk"
"1046560768";"1046585343";"ES";"SPAIN";"co.uk"
"1046675456";"1046708223";"ES";"SPAIN";"co.uk"
"1046708224";"1046740991";"AT";"AUSTRIA";"de"
"1046765568";"1046773759";"ES";"SPAIN";"co.uk"
"1046773760";"1046781951";"SE";"SWEDEN";"co.uk"
"1046814720";"1046822911";"SE";"SWEDEN";"co.uk"
"1046847488";"1046855679";"ES";"SPAIN";"co.uk"
"1046904832";"1046937599";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047068672";"1047085055";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047101440";"1047109631";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047158784";"1047166975";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047298048";"1047300095";"CH";"SWITZERLAND";"de"
"1047300416";"1047300479";"CH";"SWITZERLAND";"de"
"1047300496";"1047302143";"CH";"SWITZERLAND";"de"
"1047302176";"1047302191";"AU";"AUSTRALIA";"com"
"1047302192";"1047306239";"CH";"SWITZERLAND";"de"
"1047306240";"1047314431";"PL";"POLAND";"co.uk"
"1047314432";"1047322623";"SE";"SWEDEN";"co.uk"
"1047339008";"1047347199";"SE";"SWEDEN";"co.uk"
"1047364256";"1047364287";"CH";"SWITZERLAND";"de"
"1047371776";"1047379967";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047494656";"1047527423";"PL";"POLAND";"co.uk"
"1047552000";"1047560191";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047561748";"1047561751";"ES";"SPAIN";"co.uk"
"1047563444";"1047563447";"CH";"SWITZERLAND";"de"
"1047566364";"1047566367";"CH";"SWITZERLAND";"de"
"1047566456";"1047566459";"CH";"SWITZERLAND";"de"
"1047566536";"1047566539";"CH";"SWITZERLAND";"de"
"1047566848";"1047566851";"AT";"AUSTRIA";"de"
"1047566868";"1047566871";"AT";"AUSTRIA";"de"
"1047566892";"1047566895";"CH";"SWITZERLAND";"de"
"1047566996";"1047566999";"CH";"SWITZERLAND";"de"
"1047567040";"1047567047";"CH";"SWITZERLAND";"de"
"1047567164";"1047567167";"AT";"AUSTRIA";"de"
"1047567212";"1047567215";"CH";"SWITZERLAND";"de"
"1047567224";"1047567227";"CH";"SWITZERLAND";"de"
"1047567248";"1047567251";"CH";"SWITZERLAND";"de"
"1047567316";"1047567319";"AT";"AUSTRIA";"de"
"1047567452";"1047567455";"AT";"AUSTRIA";"de"
"1047567552";"1047567555";"CH";"SWITZERLAND";"de"
"1047567648";"1047567651";"CH";"SWITZERLAND";"de"
"1047567748";"1047567751";"CH";"SWITZERLAND";"de"
"1047567756";"1047567759";"CH";"SWITZERLAND";"de"
"1047567800";"1047567803";"CH";"SWITZERLAND";"de"
"1047567848";"1047567851";"CH";"SWITZERLAND";"de"
"1047567872";"1047567875";"CH";"SWITZERLAND";"de"
"1047567876";"1047567879";"AT";"AUSTRIA";"de"
"1047567936";"1047567939";"CH";"SWITZERLAND";"de"
"1047568048";"1047568055";"CH";"SWITZERLAND";"de"
"1047568084";"1047568095";"CH";"SWITZERLAND";"de"
"1047568160";"1047568163";"CH";"SWITZERLAND";"de"
"1047568168";"1047568171";"ES";"SPAIN";"co.uk"
"1047568248";"1047568251";"CH";"SWITZERLAND";"de"
"1047601152";"1047625727";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047642112";"1047658495";"CH";"SWITZERLAND";"de"
"1047728128";"1047732223";"SE";"SWEDEN";"co.uk"
"1047789568";"1047806031";"AT";"AUSTRIA";"de"
"1047806048";"1047822335";"AT";"AUSTRIA";"de"
"1047846912";"1047855103";"SE";"SWEDEN";"co.uk"
"1047871488";"1047887871";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047887872";"1047920639";"ES";"SPAIN";"co.uk"
"1047920640";"1047941119";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047941376";"1047986175";"RU";"RUSSIAN FEDERATION";"co.uk"
"1047986176";"1047997439";"SE";"SWEDEN";"co.uk"
"1047997504";"1048012383";"SE";"SWEDEN";"co.uk"
"1048012392";"1048051711";"SE";"SWEDEN";"co.uk"
"1048133632";"1048158207";"PL";"POLAND";"co.uk"
"1048166400";"1048182783";"CH";"SWITZERLAND";"de"
"1048510464";"1048575999";"SE";"SWEDEN";"co.uk"
"1048690688";"1048707071";"PL";"POLAND";"co.uk"
"1048838176";"1048838207";"PL";"POLAND";"co.uk"
"1048844288";"1048844303";"CH";"SWITZERLAND";"de"
"1048844352";"1048844383";"AT";"AUSTRIA";"de"
"1048936448";"1048944639";"PL";"POLAND";"co.uk"
"1048944640";"1048952831";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049016712";"1049016715";"RU";"RUSSIAN FEDERATION";"co.uk"
"1049020448";"1049020463";"CH";"SWITZERLAND";"de"
"1049370624";"1049378815";"AT";"AUSTRIA";"de"
"1049405632";"1049405695";"AT";"AUSTRIA";"de"
"1049405696";"1049405759";"CH";"SWITZERLAND";"de"
